geoid,ctblockgroup,centroid_lon,centroid_lat,medhinc_cy,avghinc_cy,gini_fy,totpop_cy,n01_bus,s23_emp,n37_sales
060730166182,166182,6324242.232381885,1883418.0913354373,84856,100076,28.7,1612,,,
060730166191,166191,6326340.2072074395,1883969.675020248,53941,67084,35.6,1300,,,
060730166192,166192,6327550.9337626025,1880770.363925979,86722,117133,36.5,2343,,,
060730166193,166193,6329434.079609782,1884382.1177145166,63575,97600,36.5,904,,,
060730166201,166201,6331200.8335944405,1892025.9559527517,102941,124086,30.2,2619,,,
060730166211,166211,6332217.66035021,1896889.718585756,111568,129627,27.2,2756,,,
060730166212,166212,6327871.3858428225,1892014.5899460257,151813,186555,22.4,1924,,,
060730167031,167031,6346584.749891127,1888593.5592158071,113789,133624,26.4,1916,,,
060730167032,167032,6348690.556703678,1889939.654654041,103821,105171,25.5,806,,,
060730167041,167041,6346951.255923835,1880936.8694085567,95114,136393,34.9,2741,,,
060730167042,167042,6344115.4480839,1884728.8380871161,91914,115287,33.3,2689,,,
060730167043,167043,6347909.188641712,1883828.5257616201,136627,174970,25.6,1753,,,
060730167051,167051,6353220.885464905,1890996.872572925,55860,78551,41.4,1836,,,
060730167052,167052,6351111.867672181,1891659.0552602191,62387,69355,24.1,1233,,,
060730167053,167053,6351708.639039014,1888573.0115277087,58105,90305,39.7,1506,,,
060730167061,167061,6350823.131989739,1883643.5321249226,153682,171456,27.6,1044,,,
060730167062,167062,6350145.219640299,1887873.4068629125,98938,135392,35.6,1897,,,
060730168041,168041,6359693.614166377,1895708.3441050104,98377,129712,31.9,1925,,,
060730168042,168042,6357376.246505024,1894297.2452409496,66225,81450,32.5,2274,,,
060730168043,168043,6357951.709157806,1893235.642956581,100769,119712,29.4,1683,,,
060730168044,168044,6355880.796856559,1892555.500871904,61651,87556,41.0,1743,,,
060730168061,168061,6353157.477728286,1883210.3898759766,77127,113112,35.3,1565,,,
060730168062,168062,6352678.910875235,1881036.7078075057,67708,104555,40.7,887,,,
060730168063,168063,6353576.355261551,1879713.0239443912,76321,89646,36.9,1937,,,
060730168071,168071,6355543.447507538,1889888.378519121,88173,112191,28.2,922,,,
060730168072,168072,6354753.330375992,1886316.831909793,88025,137627,34.6,2398,,,
060730168073,168073,6357397.522259148,1882989.5875294395,117239,147085,24.9,2791,,,
060730168074,168074,6356961.099765485,1879756.1616608354,101301,134704,27.8,1606,,,
060730168091,168091,6358912.2897203695,1880040.5437176554,84295,119611,36.0,1988,,,
060730168092,168092,6364997.76333136,1882079.5163682413,113138,147374,30.8,1810,,,
060730168093,168093,6362977.393402144,1884259.34797265,82456,109275,34.1,2281,,,
060730168101,168101,6358763.583883697,1888930.106029147,120322,159500,29.5,2691,,,
060730168111,168111,6361721.385844542,1885668.6909403307,94395,105317,31.1,1816,,,
060730168112,168112,6365144.710772016,1887852.6267152627,103415,117206,32.3,1503,,,
060730168113,168113,6362284.232426066,1889955.5726792912,112788,134404,27.2,1353,,,
060730168121,168121,6382017.801629416,1898001.6918477018,123351,161613,31.0,2468,,,
060730168122,168122,6380758.044832491,1893084.8351280345,44917,68378,38.4,954,,,
060730168131,168131,6375486.772537758,1894117.3354535676,113420,187233,30.6,1295,,,
060730168132,168132,6367325.230027498,1892111.4839944993,90270,134368,34.9,2112,,,
060730169011,169011,6343598.137246767,1912123.1333776165,126291,142524,23.8,1696,,,
060730169012,169012,6349084.151049198,1903471.101692087,134874,191638,24.4,1249,,,
060730169013,169013,6349318.614344,1898141.3843051787,130874,133469,31.8,1492,,,
060730169014,169014,6352127.566011215,1900679.1596965725,58530,81155,35.5,1388,,,
060730169015,169015,6352017.270523063,1895149.5518518458,64564,82803,31.8,1365,,,
060730169021,169021,6377005.594006274,1917257.399485147,111619,146902,30.4,2582,,,
060730170061,170061,6317811.194383948,1948708.3476147158,200001,316588,18.5,1327,,,
060730170062,170062,6314285.73831562,1950391.3642684522,95527,164615,37.3,851,,,
060730170063,170063,6315499.544655156,1948986.8301991913,159099,218151,23.9,867,,,
060730170091,170091,6323081.863205893,1933919.4617151148,103381,133707,32.0,2446,,,
060730170092,170092,6322587.718712928,1930008.4650098032,109013,138551,29.8,1976,,,
060730170101,170101,6335119.682220417,1929765.6938289755,162852,212087,20.9,1161,,,
060730170102,170102,6326430.325918022,1931186.9815220363,151633,172531,25.0,1902,,,
060730170141,170141,6309794.855802753,1951298.9875654748,63205,81117,34.6,1196,,,
060730170142,170142,6312429.250615717,1949135.3655898464,79314,118326,35.4,1397,,,
060730170181,170181,6301708.987692939,1933036.420757647,66762,87708,35.0,2903,,,
060730170182,170182,6299533.965999401,1929214.534373412,89125,103004,30.4,2189,,,
060730170201,170201,6320006.034782,1953725.6689826355,143547,185543,22.9,1195,,,
060730170202,170202,6318713.8044447275,1955773.3735970857,179897,282181,21.4,1422,,,
060730170203,170203,6329781.498820841,1960373.722041842,190476,280367,24.4,1341,,,
060730170211,170211,6326905.206574561,1940935.4748588318,191282,292343,18.7,1710,,,
060730170212,170212,6336082.017599636,1947126.8993730806,162978,255356,25.0,1419,,,
060730170221,170221,6302811.487792312,1911883.1039633004,197355,257153,21.8,766,,,
060730170222,170222,6302380.746231156,1910357.6947924742,157702,215194,23.4,737,,,
060730170223,170223,6303446.325550635,1909846.827490453,115449,146975,23.1,748,,,
060730170224,170224,6299984.874485267,1908811.1129878082,107625,128166,29.9,1117,,,
060730170225,170225,6297396.232608218,1908067.3470525586,76101,99429,32.4,940,,,
060730170226,170226,6298041.1778631,1911674.1428883485,106700,164064,30.6,1492,,,
060730170311,170311,6304733.604041972,1954367.219087692,165555,202586,21.7,1349,,,
060730170312,170312,6305910.350752735,1955894.3353125514,101936,133410,28.8,765,,,
060730170313,170313,6306834.081060175,1954908.3599130027,107587,128252,28.5,2025,,,
060730170331,170331,6295930.79242228,1931520.2211346421,123491,148447,28.0,1398,,,
060730170332,170332,6297039.282208714,1932154.413059835,165837,195508,24.3,744,,,
060730170333,170333,6296323.11552714,1937893.630499096,200001,245690,18.4,3557,,,
060730170341,170341,6303611.563388245,1940972.395900086,141149,175121,24.7,2248,,,
060730170342,170342,6304565.064972261,1942358.636120628,146667,190262,25.1,865,,,
060730170343,170343,6304210.752059431,1940535.787227879,105070,134685,29.3,1622,,,
060730170351,170351,6301050.553627612,1935548.089516314,168764,214227,19.9,910,,,
060730170352,170352,6303006.26096817,1936308.350210974,135050,171921,26.3,1098,,,
060730170353,170353,6302493.357745432,1934647.1764628415,21045,39067,50.2,1302,,,
060730170361,170361,6293106.345935161,1929052.01221456,102834,121668,28.0,1184,,,
060730170362,170362,6295131.367806386,1929887.2739359806,118762,152408,33.5,845,,,
060730170363,170363,6294023.460098539,1931169.8250004218,148773,199397,22.6,1284,,,
060730170371,170371,6297172.268485929,1926495.4152615536,101117,133265,32.4,2027,,,
060730170372,170372,6295972.829675741,1928364.5152474428,162598,200466,20.5,836,,,
060730170373,170373,6294630.736511787,1925150.9860725983,121812,166172,31.9,1802,,,
060730170374,170374,6292962.773575334,1927230.0022077612,157484,176018,16.3,1124,,,
060730170391,170391,6310202.741206993,1933463.5654937688,140455,181474,20.4,680,,,
060730170392,170392,6308401.909771945,1932835.8556425574,109632,153594,27.0,789,,,
060730170393,170393,6302981.042305363,1929257.1234265543,141370,148251,24.9,1904,,,
060730170394,170394,6301383.904192246,1927895.2111838404,106799,131130,28.9,1485,,,
060730170395,170395,6304747.720963387,1927754.8145173194,134344,175642,27.8,1939,,,
060730170401,170401,6313133.766835431,1934019.3372252749,150372,190855,24.2,1786,,,
060730170402,170402,6314797.371368662,1933403.2591482853,200001,298059,21.9,1214,,,
060730170403,170403,6313865.320257848,1928840.5684895925,129702,149720,25.2,1228,,,
060730170411,170411,6317232.993214975,1932973.8049855574,151840,187702,23.2,1753,,,
060730170412,170412,6318542.978601861,1930953.232263834,128973,158830,25.5,1915,,,
060730170413,170413,6316052.442702778,1929620.56585217,120642,129086,22.4,906,,,
060730170414,170414,6319869.947815058,1932460.220389756,68550,121060,40.3,1459,,,
060730170431,170431,6300613.040659592,1919477.802757155,200001,258509,16.0,2125,,,
060730170432,170432,6296625.971832252,1915678.1129033808,127367,150119,31.2,1441,,,
060730170433,170433,6298214.406178454,1918404.731288668,145864,180322,26.1,2266,,,
060730170441,170441,6302982.431030839,1919594.1417449126,184754,235369,18.7,1892,,,
060730170442,170442,6306223.698672222,1918845.7990206818,174816,211028,20.7,1256,,,
060730170443,170443,6309931.607922918,1917493.0367280624,200001,234943,17.4,1379,,,
060730170444,170444,6304883.17522791,1918561.0224103858,200001,250062,18.3,959,,,
060730170451,170451,6310692.899274183,1919189.522259938,184106,230604,20.7,2657,,,
060730170461,170461,6302094.969533311,1914833.5988419584,153761,205214,24.9,2654,,,
060730170462,170462,6306876.622670107,1915514.135467221,200001,239929,17.5,1015,,,
060730170471,170471,6309972.1449784655,1915576.4995179882,200001,245475,19.5,1561,,,
060730170472,170472,6307985.296825262,1913323.2568354674,184580,224855,19.9,1232,,,
060730170473,170473,6306367.631646652,1912036.5996391913,155204,238583,23.2,1306,,,
060730170481,170481,6313929.384808132,1927044.9378925825,75102,82138,30.6,2264,,,
060730170482,170482,6316835.614238362,1927812.401000599,60045,79649,41.1,1599,,,
060730170483,170483,6316154.932708521,1926334.001876076,100556,139683,34.8,1924,,,
060730170484,170484,6314634.510699416,1923791.687578857,117165,169676,27.5,1023,,,
060730170491,170491,6326113.420270677,1927298.7403162664,120925,132513,27.3,1004,,,
060730170492,170492,6322213.377650044,1923433.5046543244,108517,139132,32.9,2029,,,
060730170501,170501,6312364.37540852,1939082.2120010392,100699,121169,31.7,1395,,,
060730170502,170502,6309239.49209457,1929365.6233868995,67090,127521,45.0,1568,,,
060730170511,170511,6311843.243187184,1942999.0183888788,118501,163312,24.8,1404,,,
060730170512,170512,6313002.977672569,1946326.430534264,102535,155245,28.4,1090,,,
060730170513,170513,6310154.679614603,1947940.1047240116,123009,179307,26.8,2158,,,
060730170521,170521,6309512.091774631,1945209.5798911254,127759,167874,24.7,1571,,,
060730170522,170522,6309897.587707952,1943285.0127107678,105359,137893,31.5,945,,,
060730170523,170523,6307793.661960134,1947295.4811741782,119794,175177,26.8,1301,,,
060730170524,170524,6307873.316129193,1943683.9458048726,103166,122804,28.4,1323,,,
060730170531,170531,6321432.10295826,1947595.9908221217,165955,262403,26.3,1592,,,
060730170532,170532,6322705.489605077,1942226.3519678148,193582,290806,20.4,1767,,,
060730170541,170541,6314264.032158118,1938908.461164991,193663,224448,21.6,1445,,,
060730170542,170542,6317535.618707409,1936634.184739796,119349,199561,28.2,674,,,
060730170543,170543,6321194.038064903,1937890.8046382486,117568,138009,29.7,793,,,
060730170544,170544,6317361.8335604165,1941848.642451852,103640,139836,35.4,2480,,,
060730170551,170551,6309296.501212744,1935217.2312533436,130519,165985,25.1,1694,,,
060730170552,170552,6308085.16130811,1936152.1145052677,126290,178513,26.1,1823,,,
060730170553,170553,6310077.27818328,1938633.0031219807,166424,218959,18.5,1823,,,
060730170561,170561,6306379.028036629,1938161.1891358127,110854,142485,27.5,2625,,,
060730170562,170562,6305512.234830452,1933766.139106899,109717,141825,29.8,1748,,,
060730170571,170571,6312484.005943608,1957601.915890343,153405,214178,24.9,720,,,
060730170572,170572,6312256.877375259,1953862.0776744063,187211,238749,22.4,907,,,
060730170573,170573,6310518.53299749,1956733.815104662,111904,133543,34.4,2059,,,
060730170581,170581,6310466.104631628,1963549.310094689,164345,197430,24.6,1493,,,
060730170582,170582,6310046.103300029,1960517.114617674,75381,118415,38.9,1082,,,
060730170583,170583,6308659.253236733,1955026.3521941667,101809,134254,34.4,1495,,,
060730170591,170591,6314688.753370256,1953398.9828275295,112674,149204,31.6,1987,,,
060730170592,170592,6315224.956724251,1956985.430883562,69346,120315,40.8,1605,,,
060730170601,170601,6315944.02969324,1960192.131941784,101395,140274,33.0,1348,,,
060730170602,170602,6317105.106383797,1962547.8401137348,154770,208111,22.2,1356,,,
060730170611,170611,6288094.962924048,1942366.5000997034,200001,323081,19.6,1491,,,
060730170612,170612,6270494.842306289,1942868.94421806,200001,239939,23.7,2306,,,
060730170621,170621,6277709.5856185295,1936987.667229014,200001,353744,14.3,2086,,,
060730170622,170622,6281443.22369845,1942792.9818309492,200001,300258,21.8,2284,,,
060730170623,170623,6276130.1931917025,1942024.3051717496,200001,313386,24.3,1040,,,
060730170631,170631,6306656.528330893,1958198.1688156035,117862,164000,27.2,1267,,,
060730170632,170632,6308619.921711784,1960732.3760383867,30691,145287,52.5,893,,,
060730170633,170633,6305036.457794307,1958030.7648134143,151396,165101,22.8,2487,,,
060730170641,170641,6296414.0019507455,1955904.339007522,200001,288008,9.3,2193,,,
060730170642,170642,6297473.644408657,1954522.2906394952,139872,176472,22.9,2887,,,
060730170643,170643,6298485.1016890295,1954583.8049024832,200001,242919,16.1,2726,,,
060730170651,170651,6290385.586841868,1951725.9964139492,200001,244743,16.2,3785,,,
060730170652,170652,6290768.505463693,1948732.9307671685,197869,229495,17.5,5726,,,
060730170661,170661,6285010.160788617,1953423.6143605474,200001,265289,12.6,3371,,,
060730170662,170662,6299472.935482894,1960585.265105424,146599,192734,24.3,2994,,,
060730170671,170671,6307381.061092613,1923537.9539060527,156497,208716,27.0,1215,,,
060730170672,170672,6310261.697306175,1923909.672641245,200001,256724,19.3,2054,,,
060730170681,170681,6304002.818452779,1924667.0140739086,102970,141395,31.3,2111,,,
060730170682,170682,6302580.235928978,1922868.1525248652,134058,181504,24.2,2600,,,
060730170691,170691,6305618.556740483,1946654.616272545,168040,209621,22.1,2507,,,
060730170701,170701,6297113.242246139,1946974.2032067513,194212,222733,20.4,2717,,,
060730170702,170702,6295287.810378754,1948339.0035953089,200001,259576,13.0,2481,,,
060730170703,170703,6296605.876597261,1951934.9231965258,97497,142155,36.2,1269,,,
060730170711,170711,6303269.048257497,1949783.8328922144,147829,178123,25.1,2441,,,
060730170712,170712,6299738.017340776,1947321.7384451635,200001,245046,17.1,2697,,,
060730171041,171041,6258729.590547998,1962926.6098523939,128043,205488,27.5,2415,,,
060730171042,171042,6256983.827011417,1962397.1042036954,131465,153325,23.7,1641,,,
060730171061,171061,6261265.247712173,1949655.3826086542,200001,292619,25.8,1499,,,
060730171062,171062,6275754.313438926,1953467.318367678,200001,308329,22.6,1259,,,
060730171063,171063,6268018.258429232,1957945.8974666914,184843,279718,21.2,1167,,,
060730171064,171064,6266324.26177576,1950552.725287624,171158,268795,23.1,1122,,,
060730171071,171071,6256315.249196869,1967765.3718998902,192216,228348,20.1,1712,,,
060730171072,171072,6253158.834695559,1967917.1100919414,181115,228486,19.4,1103,,,
060730171081,171081,6252756.018995884,1965211.182823871,167861,202956,23.1,872,,,
060730171082,171082,6255231.9114158675,1965432.506189491,163835,209319,22.3,1524,,,
060730171083,171083,6255545.20155699,1963156.1066102285,142592,189076,23.0,1313,,,
060730171084,171084,6253429.5750056375,1962823.2145539245,165197,202029,23.2,974,,,
060730171091,171091,6260426.267254068,1969063.6369376578,200001,299581,10.7,2329,,,
060730171092,171092,6258914.689638051,1971153.1234936733,200001,266756,15.7,1061,,,
060730171093,171093,6260063.842653796,1973375.436715486,107602,129744,26.9,1271,,,
060730171094,171094,6262219.369215029,1975382.5379658807,200001,345941,15.8,2074,,,
060730171111,171111,6281742.012607096,1963399.9796939376,200001,308288,19.1,2252,,,
060730171112,171112,6262531.730466872,1965342.493033115,200001,329349,16.8,2159,,,
060730171121,171121,6274716.604019205,1972315.1874375695,167850,203988,20.9,2638,,,
060730171131,171131,6265099.624776766,1979732.9788319722,143871,183032,27.3,2573,,,
060730171132,171132,6267633.259505795,1974180.9220352024,163040,192330,25.8,2725,,,
060730172011,172011,6250475.377195766,1928765.5692787124,200001,285037,19.0,1171,,,
060730172012,172012,6250316.040429269,1929798.2897066937,170690,242714,24.0,762,,,
060730172021,172021,6251380.379258557,1934520.082760969,137878,240433,22.3,878,,,
060730172022,172022,6251586.279405972,1929421.47445198,139052,184468,25.5,1136,,,
060730173031,173031,6249114.517884496,1944319.2401061316,117039,198082,30.7,1178,,,
060730173032,173032,6250105.641211316,1946161.540058405,189683,253647,21.9,1239,,,
060730173033,173033,6247019.628351724,1945805.6294511242,190051,252619,22.2,584,,,
060730173051,173051,6253965.601860171,1947375.6128553147,140861,198282,28.9,1228,,,
060730173052,173052,6258701.912785283,1946103.802473574,183378,279124,22.4,712,,,
060730173053,173053,6255882.119233449,1944461.4075597185,118111,163123,28.0,1132,,,
060730173061,173061,6255619.54824665,1940948.19596499,145436,212902,26.3,1728,,,
060730173062,173062,6260299.070933228,1941205.0968070473,200001,357913,15.1,1093,,,
